,Component_1,Component_2
893,-0.7783469,-0.28194907
894,-0.7783469,-0.28194907
895,-0.7783469,-0.28194907
896,-0.7783469,-0.28194907
897,0.024622988,-0.56210923
898,-0.7783469,-0.28194907
899,0.024622988,-0.56210923
900,0.024622988,-0.56210923
901,-0.7783469,-0.28194907
902,-0.7783469,-0.28194907
903,0.015245501,-0.029921615
904,-0.7783469,-0.28194907
905,0.024622988,-0.56210923
906,-0.7783469,-0.28194907
907,0.015245501,-0.029921615
908,0.024622988,-0.56210923
909,0.024622988,-0.56210923
910,-0.516942,-0.020544022
911,-0.516942,-0.020544022
912,0.015245501,-0.029921615
913,-0.516942,-0.020544022
914,-0.516942,-0.020544022
915,-0.516942,-0.020544022
916,-0.516942,-0.020544022
917,-0.516942,-0.020544022
918,-0.516942,-0.020544022
919,0.54743296,-0.039299205
920,-0.516942,-0.020544022
921,-0.516942,-0.020544022
922,-0.516942,-0.020544022
923,0.024622988,-0.56210923
924,-0.78772444,0.2502386
925,-0.516942,-0.020544022
926,0.015245501,-0.029921615
927,-0.516942,-0.020544022
928,-0.516942,-0.020544022
929,-0.78772444,0.2502386
930,0.024622988,-0.56210923
931,-0.516942,-0.020544022
932,0.015245501,-0.029921615
933,-0.516942,-0.020544022
934,-0.516942,-0.020544022
935,-0.516942,-0.020544022
936,-0.516942,-0.020544022
937,-0.516942,-0.020544022
938,-0.78772444,0.2502386
939,-0.516942,-0.020544022
940,-0.7783469,-0.28194907
941,-0.516942,-0.020544022
942,-0.516942,-0.020544022
943,-0.516942,-0.020544022
944,-0.516942,-0.020544022
945,0.54743296,-0.039299205
946,0.54743296,-0.039299205
947,0.54743296,-0.039299205
948,0.024622988,-0.56210923
949,-0.516942,-0.020544022
950,-1.0491295,-0.0111664105
951,-0.516942,-0.020544022
952,0.024622988,-0.56210923
953,2.676183,-0.076809675
954,-0.26491448,0.77304864
955,-0.516942,-0.020544022
956,-0.516942,-0.020544022
957,0.54743296,-0.039299205
958,-0.516942,-0.020544022
959,0.54743296,-0.039299205
960,-0.516942,-0.020544022
961,-0.516942,-0.020544022
962,-0.78772444,0.2502386
963,1.5930529,1.0063208
964,0.0058679823,0.5022661
965,-0.516942,-0.020544022
966,-0.78772444,0.2502386
967,0.0058679823,0.5022661
968,-0.516942,-0.020544022
969,0.024622988,-0.56210923
970,0.015245501,-0.029921615
971,0.0058679823,0.5022661
972,0.54743296,-0.039299205
973,-0.516942,-0.020544022
974,0.015245501,-0.029921615
975,0.024622988,-0.56210923
976,-0.516942,-0.020544022
977,0.015245501,-0.029921615
978,-0.516942,-0.020544022
979,0.015245501,-0.029921615
980,-0.516942,-0.020544022
981,0.024622988,-0.56210923
982,-0.516942,-0.020544022
983,0.015245501,-0.029921615
984,0.0058679823,0.5022661
985,-0.26491448,0.77304864
986,0.54743296,-0.039299205
987,-0.516942,-0.020544022
988,0.015245501,-0.029921615
989,2.676183,-0.076809675
990,0.024622988,-0.56210923
991,0.54743296,-0.039299205
992,-0.516942,-0.020544022
993,1.5930529,1.0063208
994,0.024622988,-0.56210923
995,-0.516942,-0.020544022
996,1.5930529,1.0063208
997,0.0058679823,0.5022661
998,1.5930529,1.0063208
999,0.0058679823,0.5022661
1000,0.024622988,-0.56210923
1001,0.54743296,-0.039299205
1002,0.024622988,-0.56210923
1003,-0.516942,-0.020544022
1004,-0.516942,-0.020544022
1005,-0.516942,-0.020544022
1006,0.54743296,-0.039299205
1007,-0.516942,-0.020544022
1008,0.024622988,-0.56210923
1009,-0.516942,-0.020544022
1010,0.024622988,-0.56210923
1011,0.024622988,-0.56210923
1012,-0.516942,-0.020544022
1013,-0.516942,-0.020544022
1014,0.024622988,-0.56210923
1015,-0.516942,-0.020544022
1016,-0.516942,-0.020544022
1017,1.5930529,1.0063208
1018,-0.516942,-0.020544022
1019,-0.26491448,0.77304864
1020,1.5930529,1.0063208
1021,-0.516942,-0.020544022
1022,-0.516942,-0.020544022
1023,0.54743296,-0.039299205
1024,-0.516942,-0.020544022
1025,0.024622988,-0.56210923
1026,0.0058679823,0.5022661
1027,0.015245501,-0.029921615
1028,0.024622988,-0.56210923
1029,1.6305631,-1.1224298
1030,0.024622988,-0.56210923
1031,2.676183,-0.076809675
1032,-0.516942,-0.020544022
1033,0.024622988,-0.56210923
1034,-0.26491448,0.77304864
1035,-0.26491448,0.77304864
1036,0.015245501,-0.029921615
1037,1.5930529,1.0063208
1038,0.54743296,-0.039299205
1039,0.54743296,-0.039299205
1040,0.024622988,-0.56210923
1041,0.0058679823,0.5022661
1042,-0.516942,-0.020544022
1043,1.6305631,-1.1224298
1044,-0.26491448,0.77304864
1045,1.5930529,1.0063208
1046,0.024622988,-0.56210923
1047,0.0058679823,0.5022661
1048,1.5930529,1.0063208
1049,0.024622988,-0.56210923
1050,0.54743296,-0.039299205
1051,-0.26491448,0.77304864
1052,1.6305631,-1.1224298
1053,0.0058679823,0.5022661
1054,-0.78772444,0.2502386
1055,0.54743296,-0.039299205
1056,0.024622988,-0.56210923
1057,0.015245501,-0.029921615
1058,0.015245501,-0.029921615
1059,0.024622988,-0.56210923
1060,0.54743296,-0.039299205
1061,1.5930529,1.0063208
1062,0.015245501,-0.029921615
1063,0.0058679823,0.5022661
1064,0.015245501,-0.029921615
1065,1.6305631,-1.1224298
1066,0.015245501,-0.029921615
1067,0.0058679823,0.5022661
1068,0.0058679823,0.5022661
1069,-0.26491448,0.77304864
1070,0.54743296,-0.039299205
1071,0.015245501,-0.029921615
1072,-0.78772444,0.2502386
1073,0.015245501,-0.029921615
1074,2.676183,-0.076809675
1075,1.5930529,1.0063208
1076,1.6305631,-1.1224298
1077,0.54743296,-0.039299205
1078,1.5930529,1.0063208
1079,1.5930529,1.0063208
1080,0.015245501,-0.029921615
1081,0.0058679823,0.5022661
1082,0.015245501,-0.029921615
1083,0.54743296,-0.039299205
1084,1.6305631,-1.1224298
1085,1.6305631,-1.1224298
1086,1.6305631,-1.1224298
1087,0.015245501,-0.029921615
1088,0.015245501,-0.029921615
1089,0.54743296,-0.039299205
1090,0.015245501,-0.029921615
1091,0.015245501,-0.029921615
1092,0.015245501,-0.029921615
1093,1.5930529,1.0063208
1094,0.015245501,-0.029921615
1095,0.54743296,-0.039299205
1096,0.015245501,-0.029921615
1097,0.0058679823,0.5022661
1098,2.676183,-0.076809675
1099,2.676183,-0.076809675
1100,2.676183,-0.076809675
1101,0.54743296,-0.039299205
1102,2.676183,-0.076809675
1103,0.015245501,-0.029921615
1104,0.0058679823,0.5022661
1105,0.015245501,-0.029921615
1106,0.54743296,-0.039299205
1107,2.676183,-0.076809675
1108,2.676183,-0.076809675
1109,2.676183,-0.076809675
1110,2.676183,-0.076809675
1111,0.54743296,-0.039299205
1112,0.015245501,-0.029921615
1113,0.015245501,-0.029921615
1114,1.6305631,-1.1224298
1115,1.5930529,1.0063208
1116,0.54743296,-0.039299205
1117,2.676183,-0.076809675
1118,1.5930529,1.0063208
1119,2.676183,-0.076809675
1120,0.54743296,-0.039299205
1121,2.676183,-0.076809675
1122,2.676183,-0.076809675
1123,2.676183,-0.076809675
1124,1.5930529,1.0063208
1125,-0.516942,-0.020544022
1126,2.676183,-0.076809675
1127,-0.516942,-0.020544022
1128,1.5930529,1.0063208
1129,1.5930529,1.0063208
1130,0.54743296,-0.039299205
1131,1.5930529,1.0063208
1132,2.676183,-0.076809675
1133,2.676183,-0.076809675
1134,2.676183,-0.076809675
1135,2.676183,-0.076809675
1136,2.676183,-0.076809675
1137,0.54743296,-0.039299205
1138,2.676183,-0.076809675
1139,2.676183,-0.076809675
1140,2.676183,-0.076809675
1141,2.676183,-0.076809675
1142,2.676183,-0.076809675
1143,1.5930529,1.0063208
1144,2.676183,-0.076809675
1145,2.676183,-0.076809675
1146,1.5930529,1.0063208
1147,2.676183,-0.076809675
1148,2.676183,-0.076809675
1149,2.676183,-0.076809675
1150,1.5930529,1.0063208
1151,2.676183,-0.076809675
1152,1.5930529,1.0063208
1153,2.676183,-0.076809675
1154,2.676183,-0.076809675
1155,2.676183,-0.076809675
1156,2.676183,-0.076809675
1157,2.676183,-0.076809675
1158,2.676183,-0.076809675
1159,2.676183,-0.076809675
1160,2.676183,-0.076809675
1161,2.676183,-0.076809675
1162,2.433533,-1.40259
1163,2.433533,-1.40259
1164,2.676183,-0.076809675
1165,2.676183,-0.076809675
1166,2.676183,-0.076809675
1167,1.5930529,1.0063208
1168,2.676183,-0.076809675
1169,1.5930529,1.0063208
1170,2.433533,-1.40259
1171,2.676183,-0.076809675
1172,1.5930529,1.0063208
1173,1.5930529,1.0063208
1174,2.433533,-1.40259
1175,1.5930529,1.0063208
1176,2.433533,-1.40259
1177,2.433533,-1.40259
1178,1.5930529,1.0063208
1179,2.433533,-1.40259
1180,1.0514878,1.5478861
1181,2.676183,-0.076809675
1182,2.676183,-0.076809675
1183,1.5930529,1.0063208
1184,2.433533,-1.40259
1185,2.676183,-0.076809675
1186,2.676183,-0.076809675
1187,2.433533,-1.40259
1188,1.5930529,1.0063208
1189,2.676183,-0.076809675
1190,2.676183,-0.076809675
1191,2.676183,-0.076809675
1192,2.676183,-0.076809675
1193,2.676183,-0.076809675
1194,1.0514878,1.5478861
1195,2.676183,-0.076809675
1196,2.676183,-0.076809675
1197,1.5930529,1.0063208
1198,0.80883795,0.2221058
1199,2.676183,-0.076809675
1200,2.433533,-1.40259
1201,2.676183,-0.076809675
1202,2.676183,-0.076809675
1203,2.676183,-0.076809675
1204,2.676183,-0.076809675
1205,1.5930529,1.0063208
1206,2.676183,-0.076809675
1207,2.676183,-0.076809675
1208,2.433533,-1.40259
1209,2.676183,-0.076809675
1210,2.433533,-1.40259
1211,2.676183,-0.076809675
1212,2.676183,-0.076809675
1213,2.676183,-0.076809675
1214,2.676183,-0.076809675
1215,1.0514878,1.5478861
1216,1.5930529,1.0063208
1217,2.676183,-0.076809675
1218,1.0514878,1.5478861
1219,2.676183,-0.076809675
1220,1.5930529,1.0063208
1221,2.676183,-0.076809675
1222,2.676183,-0.076809675
1223,2.676183,-0.076809675
1224,2.676183,-0.076809675
1225,1.0514878,1.5478861
1226,1.5930529,1.0063208
1227,1.0514878,1.5478861
1228,1.5930529,1.0063208
