,CPU,RAM
1064,0.33333334,0.33333334
1065,0.6666667,2.0
1066,0.33333334,0.33333334
1067,0.6666667,0.0
1068,0.6666667,0.0
1069,0.6666667,-0.33333334
1070,0.6666667,0.6666667
1071,0.33333334,0.33333334
1072,0.0,-0.33333334
1073,0.33333334,0.33333334
1074,2.0,2.0
1075,2.0,0.6666667
1076,0.6666667,2.0
1077,0.6666667,0.6666667
1078,2.0,0.6666667
1079,2.0,0.6666667
1080,0.33333334,0.33333334
1081,0.6666667,0.0
1082,0.33333334,0.33333334
1083,0.6666667,0.6666667
1084,0.6666667,2.0
1085,0.6666667,2.0
1086,0.6666667,2.0
1087,0.33333334,0.33333334
1088,0.33333334,0.33333334
1089,0.6666667,0.6666667
1090,0.33333334,0.33333334
1091,0.33333334,0.33333334
1092,0.33333334,0.33333334
1093,2.0,0.6666667
1094,0.33333334,0.33333334
1095,0.6666667,0.6666667
1096,0.33333334,0.33333334
1097,0.6666667,0.0
1098,2.0,2.0
1099,2.0,2.0
1100,2.0,2.0
1101,0.6666667,0.6666667
1102,2.0,2.0
1103,0.33333334,0.33333334
1104,0.6666667,0.0
1105,0.33333334,0.33333334
1106,0.6666667,0.6666667
1107,2.0,2.0
1108,2.0,2.0
1109,2.0,2.0
1110,2.0,2.0
1111,0.6666667,0.6666667
1112,0.33333334,0.33333334
1113,0.33333334,0.33333334
1114,0.6666667,2.0
1115,2.0,0.6666667
1116,0.6666667,0.6666667
1117,2.0,2.0
1118,2.0,0.6666667
1119,2.0,2.0
1120,0.6666667,0.6666667
1121,2.0,2.0
1122,2.0,2.0
1123,2.0,2.0
1124,2.0,0.6666667
1125,0.0,0.0
1126,2.0,2.0
1127,0.0,0.0
1128,2.0,0.6666667
1129,2.0,0.6666667
1130,0.6666667,0.6666667
1131,2.0,0.6666667
1132,2.0,2.0
1133,2.0,2.0
1134,2.0,2.0
1135,2.0,2.0
1136,2.0,2.0
1137,0.6666667,0.6666667
1138,2.0,2.0
1139,2.0,2.0
1140,2.0,2.0
1141,2.0,2.0
1142,2.0,2.0
1143,2.0,0.6666667
1144,2.0,2.0
1145,2.0,2.0
1146,2.0,0.6666667
1147,2.0,2.0
1148,2.0,2.0
1149,2.0,2.0
1150,2.0,0.6666667
1151,2.0,2.0
1152,2.0,0.6666667
1153,2.0,2.0
1154,2.0,2.0
1155,2.0,2.0
1156,2.0,2.0
1157,2.0,2.0
1158,2.0,2.0
1159,2.0,2.0
1160,2.0,2.0
1161,2.0,2.0
1162,1.0,2.6666667
1163,1.0,2.6666667
1164,2.0,2.0
1165,2.0,2.0
1166,2.0,2.0
1167,2.0,0.6666667
1168,2.0,2.0
1169,2.0,0.6666667
1170,1.0,2.6666667
1171,2.0,2.0
1172,2.0,0.6666667
1173,2.0,0.6666667
1174,1.0,2.6666667
1175,2.0,0.6666667
1176,1.0,2.6666667
1177,1.0,2.6666667
1178,2.0,0.6666667
1179,1.0,2.6666667
1180,2.0,0.0
1181,2.0,2.0
1182,2.0,2.0
1183,2.0,0.6666667
1184,1.0,2.6666667
1185,2.0,2.0
1186,2.0,2.0
1187,1.0,2.6666667
1188,2.0,0.6666667
1189,2.0,2.0
1190,2.0,2.0
1191,2.0,2.0
1192,2.0,2.0
1193,2.0,2.0
1194,2.0,0.0
1195,2.0,2.0
1196,2.0,2.0
1197,2.0,0.6666667
1198,1.0,0.6666667
1199,2.0,2.0
1200,1.0,2.6666667
1201,2.0,2.0
1202,2.0,2.0
1203,2.0,2.0
1204,2.0,2.0
1205,2.0,0.6666667
1206,2.0,2.0
1207,2.0,2.0
1208,1.0,2.6666667
1209,2.0,2.0
1210,1.0,2.6666667
1211,2.0,2.0
1212,2.0,2.0
1213,2.0,2.0
1214,2.0,2.0
1215,2.0,0.0
1216,2.0,0.6666667
1217,2.0,2.0
1218,2.0,0.0
1219,2.0,2.0
1220,2.0,0.6666667
1221,2.0,2.0
1222,2.0,2.0
1223,2.0,2.0
1224,2.0,2.0
1225,2.0,0.0
1226,2.0,0.6666667
1227,2.0,0.0
1228,2.0,0.6666667
